,screen_name,text,created_at,lan,location,player,sentiment,latitude,longitude,country
3349,Eurosport_TR,Jack. Grealish.,2020-07-29 11:48:00,en,Türkiye,Jack,0.0,5.6037168,-0.1869644,Ghana
3350,JonnyCooper92,Isnt Jack Grealish a little old for a Young Player of the Year nomination? Hes 25 in 6 weeks... #bbcfootball,2020-07-29 11:48:10,en,"Manchester, England",Jack,0.00416666666666667,53.4807593,-2.2426305,United Kingdom
3351,Simmo_o,"According to Kicker... Well according to me, Jack Grealish is a nonce and borrows those stupid little shin",2020-07-29 11:49:35,en,Three Knuckles Deep™,Jack,-0.49375,-26.2041028,28.0473051,South Africa
3352,firkins11,Lets face it pal Grealish walks into you team. Always has and always will.,2020-07-29 11:49:52,en,"Birmingham, England",Jack,0.0,52.48624299999999,-1.890401,United Kingdom
3353,sadick_mhema,: Nani Kutua Manchester United: Jack Grealish au Jadon Sancho? via,2020-07-29 11:50:00,tl,"Dar es Salaam, Tanzania",Jack,0.0,40.3303883,-73.98152619999999,United States
3354,TheWillRoss,"Hes the youngest &amp; one of your own so absolutely, main reason Id have Grealish over Madisson foden etc",2020-07-29 11:50:01,en,"Birmingham, England",Jack,0.3833333333333333,52.48624299999999,-1.890401,United Kingdom
3355,DomBooth19,"Manchester United can only really hope for Jadon Sancho, Jack Grealish + one more (a left-sided CB) this summer, pl",2020-07-29 11:50:05,en,"Manchester, England",Jack,0.2333333333333333,34.0522342,-118.2436849,United States
3356,manuelwes97,": It now looks unlikely Manchester United will try to sign Jack Grealish in this transfer window, even though Ole Gunnar Sol",2020-07-29 11:50:39,en,Everywhere,Jack,-0.5,-25.7478676,28.2292712,South Africa
3357,Lewis31Clark,Grealish has mainly played as a winger boss,2020-07-29 11:50:48,en,Warrington,Jack,0.16666666666666666,9.0764785,7.398574,Nigeria
3358,danhughes97,Vill a want 80million for Grealish,2020-07-29 11:51:44,en,North Wales / Liverpool,Jack,0.0,9.0764785,7.398574,Nigeria
3359,Oskidhe,: Imagine we turn our noises up twice at Thiago... LOOOOL 30m euro ya know... In a market that Grealish is valued at 80m... Do,2020-07-29 11:51:44,en,Nairobi ,Jack,0.0,-1.2920659,36.8219462,Kenya
3360,okezonenews,"Man United Anggap Nilai Transfer Rp1,5 Triliun untuk Jack Grealish Terlalu Tinggi #TauCepatTanpaBatas #Bola",2020-07-29 11:51:58,in,Jakarta,Jack,0.0,-25.7478676,28.2292712,South Africa
3361,eli_tibbs,"Yet you villa fans wank over a knobhead from birmingham, nice tweet from grealish is my dad",2020-07-29 11:52:17,en,"West Bromwich, England",Jack,0.6,33.7879139,-117.8531007,United States
3362,daniireadd,"Heard talk of United buying Sancho and Grealish this morning, about 150m between them. Its farcical.",2020-07-29 11:52:19,en,Wirral,Jack,-0.4,33.7879139,-117.8531007,United States
3363,El_Carzhifico_,: I would prefer Thiago for 30 mil over Grealish for 60-80 mil.,2020-07-29 11:52:30,en,"NGR, MEX, COL y ARG",Jack,0.0,,,
3364,mattMUFC__,Still light years ahead of Grealish and worth the risk,2020-07-29 11:52:35,en,"In your head, Rent Free",Jack,0.35,,,
3365,s19_rjy,Honestly if this is true I rather not have him. Get Jack Grealish instead.,2020-07-29 11:53:01,en,"Birmingham, England",Jack,0.475,52.48624299999999,-1.890401,United Kingdom
3366,In_Tha_Makin,This thing of hyping these english lads has to stop... jack grealish is a shit player and is not worth,2020-07-29 11:53:02,en,"Harare, Zimbabwe",Jack,-0.11666666666666665,53.4807593,-2.2426305,United Kingdom
3367,sodiqdemo,: Man Utd prepare first 45m bid for Jack Grealish with Villa stars heart set on move | #MUFC #AVFC #Grealish https,2020-07-29 11:53:33,en,Everywhere,Jack,0.25,,,
3368,AVFC_espanol,Goles + asistencias 19/20 14 Grealish 8 6 8 El Ghazi 4 4 8 Hourihane 3 5 7 Tr,2020-07-29 12:03:23,en,"Villa Park, Birmingham",Jack,0.0,53.446622,-2.308713,United Kingdom
3369,GeorgeReeves94,"Not sure which is more laughable, the claim that Grealish 'grew up following the Red Devils,' or the idea they can",2020-07-29 12:03:59,en,"Birmingham, England",Jack,-0.05,51.5073509,-0.1277583,United Kingdom
3370,woggsybhoy,Thiago 30 Grealish 80 English Prem is completely fucked !!,2020-07-29 12:04:17,en,"Glasgow, Scotland",Jack,-0.46875,55.864237,-4.251806,United Kingdom
3371,UlrichLFC,donc tu es d'accord mettre 88M sur Grealish ?,2020-07-29 12:04:32,fr,"Paris, France/Centre, Cameroun",Jack,0.0,48.856614,2.3522219,France
3372,DazMac91,"Grealish,prem proven!",2020-07-29 12:04:45,en,"Manchester,England",Jack,0.0,41.1844362,-8.696277499999999,Portugal
3373,DexterBerglund,Saka is 18 and Grealish is nearly 25..,2020-07-29 12:04:47,en,"London, England",Jack,0.1,50.41549699999999,-5.073719,United Kingdom
3374,AFC_ADS,I also think its a bit of stretch suggest Jack Grealish is a young player. He turns 25 in a few months,2020-07-29 12:04:53,en,"Colchester, England",Jack,-0.05,47.394144,0.68484,France
3375,martialmanhunt,"Donny lols Grealish costs 2 arms, 1 leg and 1 ball",2020-07-29 12:05:06,en,Singapore,Jack,0.0,8.9508329,7.0767365,Nigeria
3376,UTD_Special,Grealish just because he can cover two positions for use LW and AM,2020-07-29 12:05:23,en,India,Jack,0.0,51.5073509,-0.1277583,United Kingdom
3377,Ehijezy,But they said Grealish is worth 80na,2020-07-29 12:05:29,en,🇳🇬🇨🇦🙏🏻,Jack,0.3,,,
3378,justTooBreezy,"Yeah we were in talks, Van Der Sar confirmed it a while ago. Grealish will be tooooo much. Donny would be like 35-40 max.",2020-07-29 12:05:30,en,"Manchester, England",Jack,0.30000000000000004,53.4807593,-2.2426305,United Kingdom
3379,astonvilla,"(Sky Sports) Man Utd confident of Sancho deal, Grealish interest cools",2020-07-29 12:06:03,en,"Villa Park, Birmingham, Englan",Jack,0.5,6.5243793,3.3792057,Nigeria
3380,lalamcpaul,: Only Kevin De Bruyne (136) created more chances in the 19/20 Premier League than Jack Grealish (91). Genius. https://,2020-07-29 12:06:19,en,"Lagos, Nigeria",Jack,0.25,-8.3405389,115.0919509,Indonesia
3381,AvfcRegan,: Daily Star reporting Jack Grealish was a Manchester United fan as a lad. Hahahahaha #avfc,2020-07-29 12:06:37,en,"Bromsgrove, Aston",Jack,0.1,51.5073509,-0.1277583,United Kingdom
3382,UnitedPeoplesTV,NEW VIDEO: Sancho and Grealish to Man United | The Full Story Update Both Sancho and Grealish are linked with,2020-07-29 12:06:52,en,"Old Trafford, Manchester",Jack,0.24318181818181814,-8.3405389,115.0919509,Indonesia
3383,iamgiddyboi,You can choose Grealish and give valid reasons about how he will suit our system.. Its all about preferences.,2020-07-29 12:06:59,en,Searching...,Jack,0.0,-8.3405389,115.0919509,Indonesia
3384,Scizo4real,": Van de beek,in case he doesn't adapt he won't be soon expensive.grealish price is just English hype......",2020-07-29 12:07:00,en,Lagos,Jack,0.0,51.481663,-0.1909565,United Kingdom
3385,serenapower26,"You dont understand why Im mentioning Grealish or Buenda, what playing in w",2020-07-29 12:07:30,en,"England, United Kingdom",Jack,0.0,52.3555177,-1.1743197,United Kingdom
3386,Shrey51992171,I would like Grealish but Villa are being really unfair on him and are demanding silly money,2020-07-29 12:07:48,en,"Manchester, England",Jack,-0.5,53.4807593,-2.2426305,United Kingdom
3387,IrfanAnugrah7,Koulibaly - Grealish - Harry Kane,2020-07-29 12:08:12,ht,"Sumatra Barat, Indonesia",Jack,0.0,-1.2920659,36.8219462,Kenya
3388,AVFCTobias,Seeing Man Utd fans arguing about Grealish is unreal. Loads of people saying hes not even worth 30 million. Jesus,2020-07-29 12:08:23,en,"Castor, England",Jack,0.3,52.5794521,-0.324033,United Kingdom
3389,TomMUFC02,"Grealish has only had one good season though, we should be going for better, VDB is cle",2020-07-29 12:08:29,en,"England, United Kingdom",Jack,0.4,52.3555177,-1.1743197,United Kingdom
3390,Certifiedopeboi,"Lets not get things twisted , Jack Grealish is a very good player that would improve United , His price tag is jus",2020-07-29 12:08:38,en,"Abuja, Nigeria",Jack,0.205,9.0764785,7.398574,Nigeria
3391,lile_is_love,"Sancho didn't win bundsaliga, Grealish isn't even top 10 on the goal scorers table, I'm not paying over a 100m for",2020-07-29 12:08:40,en,Azania.,Jack,0.65,,,
3392,Zamaniiy,: Soooooooopa Jacky Grealish,2020-07-29 12:08:50,en,United Kingdom,Jack,0.0,48.9472096,2.2466847,France
3393,FootyFansFC,"#SPORT Man Utd confident of Sancho deal, Grealish interest cools",2020-07-29 12:10:15,en,United Kingdom,Jack,0.5,51.5073509,-0.1277583,United Kingdom
3394,tomsmithhealth,Shame that it looks as if we have calmed our interest in Jack Grealish. Good player!,2020-07-29 12:10:29,en,"York, England",Jack,0.875,51.5073509,-0.1277583,United Kingdom
3395,QuestionsCraig,Can't you call Jack Grealish's agent pretending to be Ole Gunnar Solksjr?,2020-07-29 12:19:50,en,"English Riviera, West Midlands",Jack,0.0,6.5243793,3.3792057,Nigeria
3396,_nseobong,Sorry to burst your bubble but ManUtd wont buy Grealish for 80m when we can get someone for less,2020-07-29 12:19:57,en,"Lagos, Nigeria",Jack,-0.3333333333333333,6.5243793,3.3792057,Nigeria
3397,Feel_My_triceps,Thiago and partey will cost =80 million grealish = 80 million united should be all over Thiago,2020-07-29 12:20:27,en,"England, United Kingdom",Jack,0.0,52.3555177,-1.1743197,United Kingdom
3398,Ik_eben,": Only Kevin De Bruyne (3.9), James Maddison and Jack Grealish (both 2.5) averaged more key passes per game than Norwich'",2020-07-29 12:20:29,en,"West Chester, PA",Jack,0.024999999999999998,39.9606643,-75.6054882,United States
3399,UTD_Special,Would rather go for Van de Beek 45m and Thiago 30... But if we get Grealish for anything less than 60,2020-07-29 12:20:31,en,India,Jack,-0.16666666666666666,,,
3400,English79383184,: #mufc have concerns how Grealish would fit into the side and are prioritising a deal for Jadon Sancho [Sky],2020-07-29 12:20:36,en,Nigeria,Jack,0.4,,,
3401,ScuderiaFxrrari,People with Grealish avis who aren't Villa fans have some of the worst opinions on here,2020-07-29 12:20:38,en,"Bedford, England",Jack,-1.0,6.6484188,-1.6094762,Ghana
3402,fidels782,: Sancho v Grealish for Man Utd? Ivanovic to make PL return? Chilwell plays his final game for Leicester? A number,2020-07-29 12:20:59,en,"Caracas, Venezuela",Jack,-0.2,10.4805937,-66.90360629999999,Venezuela
3403,PeterSeale4,get him in rapid fuk grealish at 80ms,2020-07-29 12:21:19,en,"Manchester, England",Jack,0.0,40.4737586,-3.8683123,Spain
3404,Cornerstore26,Cheaper than grealish. Offers CL experience. Get him in over Grealish.,2020-07-29 12:21:29,en,"England, United Kingdom",Jack,0.1,7.3775355,3.9470396,Nigeria
3405,Ammaar_9,Better than grealish,2020-07-29 12:21:30,en,Christian Dior,Jack,0.5,7.3775355,3.9470396,Nigeria
3406,MUFC_Camer0n,"More sensible signing than Grealish, makes more sense too",2020-07-29 12:21:38,en,In Your Feed,Jack,0.5,59.32932349999999,18.0685808,Sweden
3407,FrenchieLUFC,": Grealish 80 million. Thats the number of times hes fell over during his career, right?",2020-07-29 12:22:03,en, West Riding of Yorkshire,Jack,0.2857142857142857,6.5243793,3.3792057,Nigeria
3408,CallebMajiwa,Better &amp; cheaper than Grealish,2020-07-29 12:22:17,en,"Nairobi, Kenya",Jack,0.5,-6.2250138,106.9004472,Indonesia
3409,avid_gunner,"Hampir Dapat Jadon Sancho, Solskjaer Nyalakan Semula Minat Kepada Jack Grealish?",2020-07-29 12:22:32,in,Kuala Lumpur,Jack,0.0,3.139003,101.686855,Malaysia
3410,thelukecookson,Ah just get Grealish and Coman man,2020-07-29 12:23:40,en,Bloem Vegas,Jack,0.0,36.1699412,-115.1398296,United States
3411,BiblicalBen,Thiago and Van De Beek both less than 50m yet we are going for an overpriced 80m Jack Grealish,2020-07-29 12:23:49,en,Spread Love,Jack,-0.16666666666666666,26.1823802,50.4546046,Bahrain
3412,vineethrpinglae,"Jack grealish, ake, David Brooks",2020-07-29 12:24:26,en,"Karnataka, India",Jack,0.0,-0.3030988,36.080026,Kenya
3413,CKavanagh11,Ironically Jack Grealish has fucked himself out of a transfer by keeping Villa up,2020-07-29 12:24:28,en,"Northern Ireland, United Kingd",Jack,-0.6,5.650639399999999,-0.1870506,Ghana
3414,MMZavadil,Cheaper and better than Grealish imo... Yes please,2020-07-29 12:24:30,en,"Norrköping, Sverige",Jack,0.5,38.720489,35.48259700000001,Turkey
3415,j_macgeever,Why do you think youre getting Grealish if you dont think hes worth the asking price? Villa owners a,2020-07-29 12:24:36,en,"Reading, England",Jack,0.3,48.1351253,11.5819805,Germany
3416,King_charlesIX,please sign Grealish,2020-07-29 12:24:57,en,Nigeria,Jack,0.0,,,
3417,ArsenalFCSweden,"I would take Grealish, but not for more than 1/3 of Villa current valuation.",2020-07-29 12:24:59,en,Sweden,Jack,0.25,51.4869429,-0.170037,United Kingdom
3418,ftblzach,Rashford &gt; Pulisic Grealish &gt; Maddison Sancho &gt; Mahrez Neymar &gt; Hazard Ramos &gt; Laporte Aguero &gt; Kane &gt; Aubame,2020-07-29 12:25:10,et,Gulag,Jack,0.0,48.1351253,11.5819805,Germany
3419,JacobWright800,Grealish straight swap for J-lingz,2020-07-29 12:25:21,en,Preston,Jack,0.2,,,
3420,Ben_PipGainFx,Well Villa reckon Jack Grealish is worth 80m rice is a more all rounded player.. looks biased but Ri,2020-07-29 12:25:31,en,London,Jack,0.4,-18.975755,32.6691331,Zimbabwe
3421,Trevasky,Thiago being available 30 million and Villa wanting 70 for Grealish shows you why clubs should be looking abroad fo,2020-07-29 12:25:33,en,"Pongola, South Africa",Jack,0.4,6.5243793,3.3792057,Nigeria
3422,MarcosUltra_,Theyre holding Grealish for P now that theyre staying up. Aouar would be my ideal too but idk how realistic it is,2020-07-29 12:25:39,en,the bottom of mankind ,Jack,0.5333333333333333,37.8715226,-122.273042,United States
3423,hesham786,This is why the Sancho deal wont cost 120m and why the Grealish deal isnt dead yet. Think the Sancho agreement w,2020-07-29 12:26:06,en,Manchester,Jack,-0.2,53.4807593,-2.2426305,United Kingdom
3424,osvaldo_gold,80m for Grealish can get Thiago (30m) &amp; Partey (50m),2020-07-29 12:26:08,en,🪐🇧🇷🇬🇭🏴󠁧󠁢󠁥󠁮󠁧󠁿,Jack,0.0,48.1351253,11.5819805,Germany
3425,sirlotan,"Smh!! Ederson ? Soyuncu ? Grealish , Ndindi , Raheem ? Ings ... How do I even know you ??",2020-07-29 12:26:29,en,"Nairobi, Kenya (sometimes)",Jack,0.0,51.5073509,-0.1277583,United Kingdom
3426,Capt_Aikay,": Grealish - Good player, PL experience, versatile but too expensive Donny - Good player, no PL experience, very v",2020-07-29 12:36:33,en,"Abuja, Nigeria",Jack,0.275,6.5243793,3.3792057,Nigeria
3427,Reuben_AVFC,"Grealish, McGinn, Luiz, and Mings strolling into Bodymoor Heath after getting pissed #AVFC",2020-07-29 12:36:35,en,"Newmarket 🐎, Suffolk (sadly)",Jack,0.0,6.6666004,-1.6162709,Ghana
3428,liam_lightowler,"Personally rather have Sancho over Grealish if I was a United fan, be interesting to see how we do against",2020-07-29 12:36:56,en,Leeds,Jack,0.25,53.8007554,-1.5490774,United Kingdom
3429,Ahmgiggs11,Grealish versatility make him more important to manutd than Donny. But if price is too much we sho,2020-07-29 12:37:02,en,"Lagos, Nigeria",Jack,0.3666666666666667,51.5073509,-0.1277583,United Kingdom
3430,ChrisMoreton12,": Grealish, McGinn, Luiz, and Mings strolling into Bodymoor Heath after getting pissed #AVFC",2020-07-29 12:37:07,en,"Dudley, England",Jack,0.0,4.9015794,-1.7830973,Ghana
3431,ThatGoonerKev,Szoboszlai is probably the move move. Maddison would be tough to pull off and I dont see Grealish necessa,2020-07-29 12:37:23,en,Going 49 Undefeated,Jack,-0.3888888888888889,40.7127753,-74.0059728,United States
3432,Simmie271,Hardly a surprise when villa want 80m for Grealish,2020-07-29 12:37:26,en,"Lossiemouth, Scotland",Jack,-0.2916666666666667,0.3475964,32.5825197,Uganda
3433,m88fc,Man United Dinginkan Minat Rekrut Jack Grealish? #m88fc #PortalOlahragaTerkini,2020-07-29 12:37:34,tl,Indonesia,Jack,0.0,,,
3434,LunFarias,": Com uma possvel chegada de Jack Grealish ou Van de Beek, muito provvel que Jesse Lingard deixe o Manchester United",2020-07-29 12:37:51,pt,"Rio de Janeiro, Brasil",Jack,0.0,22.572646,88.36389500000001,India
3435,MuzzyYaseen,I actually wanted and hoped Villa survived because I thought theyd show some loyalty towards Grealish by letting h,2020-07-29 12:37:59,en,Yorkshire and The Humber,Jack,0.0,10.5104642,7.4165053,Nigeria
3436,Classy_Conor,The last time I checked Villa was Grealishs boyhood club,2020-07-29 12:38:14,en,The Stands at Villa Park,Jack,0.0,13.531665,-2.4604145,Burkina Faso
3437,Capt_Aikay,: Grealish - 24 Thiago - 29 5 years difference sure but Thiago is undoubtedly the better player - and for 30/40m,2020-07-29 12:38:16,en,"Abuja, Nigeria",Jack,0.5,6.5243793,3.3792057,Nigeria
3438,naimkudo,much better than Grealish with better price. must be a steal if United can secure the transfer.,2020-07-29 12:38:20,en,"Kuching, Sarawak",Jack,0.4666666666666666,6.6666004,-1.6162709,Ghana
3439,Cristhiangrp,"He is really good but we don't need that kind of player. He is different thant Grealish, more bala",2020-07-29 12:38:28,en,"Buenos Aires, Argentina.",Jack,0.45,27.7172453,85.3239605,Nepal
3440,ObaTimi,": Lets not get things twisted , Jack Grealish is a very good player that would improve United , His price tag is just w",2020-07-29 12:38:41,en,Nigeria,Jack,0.205,6.6666004,-1.6162709,Ghana
3441,robgillespie89,Surely donny and partey amounts would nearly match what we would pay for grealish. Buy both this s,2020-07-29 12:38:45,en,"Wicklow, Ireland",Jack,0.3,38.6270025,-90.19940419999999,United States
3442,Capt_Aikay,: This is why the Sancho deal wont cost 120m and why the Grealish deal isnt dead yet. Think the Sancho agreement will be ab,2020-07-29 12:38:59,en,"Abuja, Nigeria",Jack,-0.2,9.0764785,7.398574,Nigeria
3443,KavinDeBruyne17,You rep grealish btw,2020-07-29 12:39:00,en,Why tf do you care ,Jack,0.0,,,
3444,kierandalzell3,You would say because you support Villa.. Grealish was okay but to even consider him as the bes,2020-07-29 12:39:10,en,La Republica De Liverpool,Jack,0.5,,,
3445,naija_reports,Now on Naija Reports Man Utd interest in Grealish wanes after Aston Villa survival,2020-07-29 12:39:24,en,"Lagos, Nigeria",Jack,0.0,51.5073509,-0.1277583,United Kingdom
3446,footymadluke123,Is it just me or do I find Lauren Woods obsession with Jack Grealish ever so odd. Im sure hes got a girlfriend. #UTV,2020-07-29 12:40:16,en,Birmingham,Jack,0.16666666666666669,5.8142836,0.0746767,Ghana
3447,ryanea20,They should sell Maddison and splash 80m on Grealish,2020-07-29 12:40:41,en,"Birmingham, England",Jack,0.0,51.5073509,-0.1277583,United Kingdom
3448,Classy_Conor,Grealish heart set on move Grealish is getting hammered right now not thinking about a football team in Manchester,2020-07-29 12:41:04,en,The Stands at Villa Park,Jack,0.2857142857142857,51.5073509,-0.1277583,United Kingdom
3449,Capt_Aikay,": Grealish dreaming of putting it top corner at the Bernabeu whilst Villa have him chained up to the gates of the ground, t",2020-07-29 12:41:21,en,"Abuja, Nigeria",Jack,0.5,8.987183,7.4296352,Nigeria
3450,Capt_Aikay,: Ole gotta turn up at Grealishs house like,2020-07-29 12:41:29,en,"Abuja, Nigeria",Jack,0.0,9.0764785,7.398574,Nigeria
3451,KanaabaJ,: And Grealish most fouled player in the league Bruno right now :,2020-07-29 13:43:26,en,seguku,Jack,0.3928571428571429,0.2375156,32.5411731,Uganda
3452,alikpo1,I will pick grealish but the 80mil price tag is too much..,2020-07-29 13:43:36,en,EARTH,Jack,0.2,40.0583238,-74.4056612,United States
3453,vanamrahul,: Manchester United will enter advanced negotiations with Aston Villa regarding Jack Grealish in the next 2 weeks. Manchest,2020-07-29 13:43:36,en,"hyderabad,India",Jack,0.2,50.82253000000001,-0.137163,United Kingdom
3454,Galadieema,: Michael Owen hints Jack Grealish to Manchester United could still be on,2020-07-29 13:43:41,en,Nigeria Yobe State. ,Jack,0.0,6.5243793,3.3792057,Nigeria
3455,ehizele4,: Seems like Aston Villa are overpricing Jack Grealish for Manchester United. So I want to remind everyone that we need to tak,2020-07-29 13:43:50,en,Benin city,Jack,0.0,6.322768099999999,5.6260585,Nigeria
3456,AvfcJohnson,: Want to win one of these huge 16x12 photos of Jack Grealish ? Simply RT and Follow to enter and a winner will be picked,2020-07-29 13:43:56,en, England,Jack,0.4000000000000001,53.4807593,-2.2426305,United Kingdom
3457,Karhu1991,": Just finished writing a piece on the value of Jack: ""If a club wants Jack Grealish, then it is OUR valuation of him that",2020-07-29 13:44:01,en,"Helsinki, Suomi",Jack,0.2,3.149099,101.7624521,Malaysia
3458,LANREWAJU_,Grealish's goal against Westham took his valuation to 80m. Aston villa de ment.,2020-07-29 13:44:10,en,"Lagos, Nigeria",Jack,0.0,-1.2920659,36.8219462,Kenya
3459,Othmann20,"Grealish, Aarons.",2020-07-29 13:44:39,en,Nederland,Jack,0.0,,,
3460,king_gbemmy,: Jack Grealish - most fouled #EPL player Jadon Sancho - won 10 penalties this season. Both linked to #mufc Bruno Fern,2020-07-29 13:45:04,en,"Ikorodu, Lagos",Jack,0.5,40.6781784,-73.9441579,United States
3461,UtdMondz,I hear you. Grealish is a top creator but there's some boxes he doesn't tick for me,2020-07-29 13:45:13,en,The beautiful game,Jack,0.5,52.95478319999999,-1.1581086,United Kingdom
3462,ze_chester_mann,: Vu le prix des joueurs anglais on doit aller chercher ailleurs J'aime bien declan rice et grealish mais,2020-07-29 13:45:26,fr,in Solskjær's passenger seat,Jack,0.0,4.9015794,-1.7830973,Ghana
3463,Rorymon,We've been burned by Grealish and Rice in the past. We needed this.,2020-07-29 13:45:29,en,Ireland,Jack,-0.25,9.0764785,7.398574,Nigeria
3464,matthewncl,"The 80m asking price for Grealish is too high. Villa don't want or need to sell him, so of course it is going to c",2020-07-29 13:45:34,en,Newcastle Upon-Tyne,Jack,0.16,5.6037168,-0.1869644,Ghana
3465,THFC_Jamiee,How anyone can say Jack Grealish is worth more than 50 mill is beyond me,2020-07-29 13:45:46,en,The Blind World,Jack,0.4,,,
3466,KusalUtd,United won 20 Pens in all comps this season Sancho won 10 pens Grealish is the most fouled player in the prem eve,2020-07-29 13:46:20,en,"London, England",Jack,0.5,5.5001866,5.993833899999999,Nigeria
3467,DKipjr,"I just want an Arsenal Lord just that plus zaha,grealish,gabriel and partey Amen",2020-07-29 13:46:30,en,@Arsenal win the FA cup🙂😜😛,Jack,0.0,,,
3468,24hrsIsNotEnuf,: 80 million gets you Van De Beek and Partey. Villa can keep Grealish for anything more than 55 million,2020-07-29 13:46:46,en,"Lagos, Nigeria",Jack,0.5,6.5243793,3.3792057,Nigeria
3469,Eben_Ik,"No, not elaborating, if you didn't know grealish was in top 5 chances created last season, an",2020-07-29 13:47:15,en,"West Goshen, PA",Jack,0.25,39.9790406,-75.5917092,United States
3470,JoelUgute,"I wnt take Grealish for 80m wen i can get Van De Beek for 40m, Utd r not interested in those other two",2020-07-29 13:47:46,en,"Lagos, Nigeria",Jack,-0.125,6.4653445,3.4512001,Nigeria
3471,DailyStar_Sport,Man Utd prepare first 45m bid for Jack Grealish with Villa stars heart set on move | #MUFC #AVFC #Grealish,2020-07-29 13:48:00,en,United Kingdom,Jack,0.25,-22.9068467,-43.1728965,Brazil
3472,Layla_Lilly3,"Sancho, Kane and Grealish are good and all but we need a Defender and a Defensive Midfielder more",2020-07-29 13:48:54,en,"Alexandria, Egypt",Jack,0.6,6.4583661,7.5463885,Nigeria
3473,vandy_007,Grealish but only below 50m,2020-07-29 13:49:10,en,"Accra, Ghana",Jack,0.0,-7.9666204,112.6326321,Indonesia
3474,oldmansaid,: New MOMS Post: Great Escape Completed Opportunity Knocks for Aston Villa (and Jack Grealish) #,2020-07-29 13:49:33,en,"Birmingham, England",Jack,0.4681818181818182,53.31914099999999,-3.491634,United Kingdom
3475,AaronMo58219283,"Would rather grealish all day long. 80m is a lot though, maybe they could work out a reasonable deal i",2020-07-29 23:07:23,en,Ireland,Jack,0.07500000000000001,53.1423672,-7.692053599999999,Ireland
3476,Vintage_Utd,Jack Grealish was once on loan at Notts County. Theyre a non league club now you know. These are the ty,2020-07-29 23:07:26,en,United Kingdom,Jack,0.0,27.3488574,-82.44808859999999,United States
3477,adaiikkappan,: Arsenal have 'registered an interest' in Jack Grealish but Aston Villa have made it clear that they would not be tempted t,2020-07-29 23:07:50,en,Good luck finding it,Jack,0.10000000000000002,,,
3478,MaesterChi,75million for Jack Grealish... Abeg abeg abeg let's not atlackt curses.,2020-07-29 23:07:56,en,Where There is Fullness of Joy,Jack,0.0,6.4280556,3.4219444,Nigeria
3479,avfcnews2019,Would Arsenal consider Jack Grealish as being worth more than Nicolas Pepe?,2020-07-29 23:08:33,en,aston villa,Jack,0.4,8.157380900000001,3.6146534,Nigeria
3480,avfcnews2019,Report: Arsenal register interest in Aston Villa playmaker Jack Grealish,2020-07-29 23:08:34,en,aston villa,Jack,0.0,,,
3481,MarvisAkpati,: Arsenal: how much for grealish Villa: 80 mill Arsenal:,2020-07-29 23:09:14,en,China,Jack,0.2,,,
3482,EmenaIo,They would literally just buy Grealish for less.,2020-07-29 23:09:20,en,Carefree,Jack,-0.16666666666666666,6.5243793,3.3792057,Nigeria
3483,lusandakluthuli,Hes so cheap watch him go to liverpool as we throw 70+ million at Grealish,2020-07-29 23:09:32,en,"Durban, South Africa",Jack,0.4,6.5243793,3.3792057,Nigeria
3484,ArgLeipzig,"Grealish es un jugadorazo, a Sancho lo veo como esos pibes que nunca terminan de explotar y se esta",2020-07-29 23:09:52,es,"Red Bull Arena, Leipzig",Jack,0.0,51.3457824,12.3482689,Germany
3485,jamivine2001,: Jack Grealish is undecided about his future. Aston Villa want to keep him and would not sell him for less than 80m. Arsenal,2020-07-29 23:09:56,en,"London, England",Jack,-0.08333333333333333,51.5073509,-0.1277583,United Kingdom
3486,EagleEyeEd,80 million for Jack Grealish,2020-07-29 23:09:59,en,Ireland,Jack,0.0,53.1423672,-7.692053599999999,Ireland
3487,JJetre,so u dey want grealish?,2020-07-29 23:10:31,en,"Accra, Ghana",Jack,0.0,5.6037168,-0.1869644,Ghana
3488,onlyfansneega,: Lol... 80 million for Jack Grealish. These guys crack me up every time.,2020-07-29 23:11:26,en,in your guts ,Jack,0.8,,,
3489,spillzamlai,I said signing him will be if we don't get Grealish. Are you intentionally missing the point?? Even if i,2020-07-29 23:13:06,en,"Abuja, Nigeria",Jack,-0.2,9.0764785,7.398574,Nigeria
3490,Sir_EbubeEleazu,: Jack Grealish is undecided on his future at Aston Villa. Several clubs would be willing to pay 50m-60m for the midfi,2020-07-29 23:13:28,en,Lasgidi ,Jack,0.08333333333333333,45.5016889,-73.567256,Canada
3491,BA_RedArmy,"Nos piden 80M por Grealish. No me sorprende honestamente. Pagamos prcticamente lo mismo por Maguire, y por lo gene",2020-07-29 23:14:11,es,Buenos Aires - Manchester,Jack,0.0,-34.6036844,-58.3815591,Argentina
3492,metalingus_,How far away is jack grealish?,2020-07-29 23:14:31,en,Sydney,Jack,0.1,55.864237,-4.251806,United Kingdom
3493,ManUnited_TID,: Thiago 30m + DVB 40-50m Or Jack Grealish 70-80m Somebody has to be saying this to Ole...,2020-07-29 23:14:38,en,"England, United Kingdom",Jack,0.0,52.3555177,-1.1743197,United Kingdom
3494,Wurzelavfc,Grealish has three years left on his contract and the Villa owners don't need the cash s,2020-07-29 23:15:51,en,South West,Jack,0.0,,,
3495,FootyFansFC,Manchester United edging closer to Jadon Sancho transfer after Jack Grealish u-turn #FOOTBALL,2020-07-29 23:16:32,en,United Kingdom,Jack,0.0,,,
